file,title,date
VAM_6_Knotted_Gauge_Fields/section/14_General_Mass_Formula.tex,subsection: Electron Mass from Golden-Ratio Suppressed Helicity (Trefoil Knot),
VAM_6_Knotted_Gauge_Fields/section/15_PressureAndStressPotentialOfTheÆtherCondensate.tex,,
VAM_6_Knotted_Gauge_Fields/section/15_PressureAndStressPotentialOfTheÆtherCondensate.tex,section: Pressure and Stress Potential of the Æther Condensate,
VAM_6_Knotted_Gauge_Fields/section/15_PressureAndStressPotentialOfTheÆtherCondensate.tex,subsection: Field Interpretation,
VAM_6_Knotted_Gauge_Fields/section/15_PressureAndStressPotentialOfTheÆtherCondensate.tex,subsection: Potential Form and Physical Basis,
VAM_6_Knotted_Gauge_Fields/section/15_PressureAndStressPotentialOfTheÆtherCondensate.tex,subsection: Relation to Temporal Ontology,
VAM_6_Knotted_Gauge_Fields/section/15_PressureAndStressPotentialOfTheÆtherCondensate.tex,subsection: Comparison to the Higgs Field,
VAM_6_Knotted_Gauge_Fields/section/15_PressureAndStressPotentialOfTheÆtherCondensate.tex,subsection: Lagrangian Density of the Æther Condensate,
VAM_6_Knotted_Gauge_Fields/section/15_PressureAndStressPotentialOfTheÆtherCondensate.tex,subsection: Physical Interpretation,
VAM_6_Knotted_Gauge_Fields/section/15_PressureAndStressPotentialOfTheÆtherCondensate.tex,subsection: Note on Simulation and Validation,
VAM_6_Knotted_Gauge_Fields/section/16_MappingVAM_SwirlGroups.tex,,
VAM_6_Knotted_Gauge_Fields/section/16_MappingVAM_SwirlGroups.tex,section: Mapping \texorpdfstring{$SU(3)_C \times SU(2)_L \times U(1)_Y$,
VAM_6_Knotted_Gauge_Fields/section/16_MappingVAM_SwirlGroups.tex,subsection: $U(1)_Y$: Global Swirl Orientation as Hypercharge,
VAM_6_Knotted_Gauge_Fields/section/16_MappingVAM_SwirlGroups.tex,subsection: $SU(2)_L$: Chiral Swirl Transitions as Weak Interactions,
VAM_6_Knotted_Gauge_Fields/section/16_MappingVAM_SwirlGroups.tex,subsection: $SU(3)_C$: Helicity Triads as Color Charge,
VAM_6_Knotted_Gauge_Fields/section/16_MappingVAM_SwirlGroups.tex,subsection: Temporal Interpretation of Gauge Symmetries,
VAM_6_Knotted_Gauge_Fields/section/16_MappingVAM_SwirlGroups.tex,subsection: Topological Summary of Gauge Embedding,
VAM_6_Knotted_Gauge_Fields/section/17_SwirlOperatorAlgebraAndSU2.tex,,
VAM_6_Knotted_Gauge_Fields/section/17_SwirlOperatorAlgebraAndSU2.tex,"section: Swirl Operator Algebra, SU(2) Closure, and Resonant Knot States",
VAM_6_Knotted_Gauge_Fields/section/17_SwirlOperatorAlgebraAndSU2.tex,subsection: Topological Hilbert Structure in VAM,
VAM_6_Knotted_Gauge_Fields/section/17_SwirlOperatorAlgebraAndSU2.tex,subsection: Swirl Operator Set \(\{\mathcal{S,
VAM_6_Knotted_Gauge_Fields/section/17_SwirlOperatorAlgebraAndSU2.tex,subsection: SU(2) Closure and Commutation Structure,
VAM_6_Knotted_Gauge_Fields/section/17_SwirlOperatorAlgebraAndSU2.tex,subsection: Temporal Ontology Interpretation,
VAM_6_Knotted_Gauge_Fields/section/17_SwirlOperatorAlgebraAndSU2.tex,subsection: Bound Vortex States and Swirl Resonance Modes,
VAM_6_Knotted_Gauge_Fields/section/17_SwirlOperatorAlgebraAndSU2.tex,subsection: Mapping Resonance Modes to Particle Families,
VAM_6_Knotted_Gauge_Fields/section/17_SwirlOperatorAlgebraAndSU2.tex,subsection: Conclusion,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,section: Extension to SU(3): Triskelion and Braid Operator Algebra,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsection: Triskelion Basis States and Color Topology,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsection: Braid Operators and SU(3) Generator Algebra,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsection: Temporal Ontology of Triskelion Evolution,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsection: Operator Mapping and Swirl Interpretation,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsection: Color Charge and Confinement in Topological Terms,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsection: Conclusion,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsection: Toward SU(3): Braid Operators and Topological Color Charge,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsection: Gravitational Molecules and Swirl-Bound Topological States,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsubsection: Analogy with Gravitoelectromagnetism (GEM),
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,section: Gauge Symmetry from Vortex Phase Redundancy,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsubsection: Swirl-Bound States as Gauge Excitations,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsubsection: Topological Binding Energy,
VAM_6_Knotted_Gauge_Fields/section/18_ExtentionSU3.tex,subsubsection: Emergent Gravity from Swirl Gradient Flow,
VAM_6_Knotted_Gauge_Fields/section/19_SwirlInducedTimeAndInVortexKnots.tex,,
VAM_6_Knotted_Gauge_Fields/section/19_SwirlInducedTimeAndInVortexKnots.tex,section: Swirl-Induced Time and Clockwork in Vortex Knots,
VAM_6_Knotted_Gauge_Fields/section/19_SwirlInducedTimeAndInVortexKnots.tex,subsection: Cosmic Chirality and Swirl-Time Asymmetry,
VAM_6_Knotted_Gauge_Fields/section/19_SwirlInducedTimeAndInVortexKnots.tex,subsection: Swirl Helicity as a Local Time Generator,
VAM_6_Knotted_Gauge_Fields/section/19_SwirlInducedTimeAndInVortexKnots.tex,subsection: Temporal Networks and Gravitational Bundles,
VAM_6_Knotted_Gauge_Fields/section/19_SwirlInducedTimeAndInVortexKnots.tex,section: Helicity-Induced Time Dilation,
VAM_6_Knotted_Gauge_Fields/section/19_SwirlInducedTimeAndInVortexKnots.tex,subsection: Swirl Drag from Helicity Density,
VAM_6_Knotted_Gauge_Fields/section/19_SwirlInducedTimeAndInVortexKnots.tex,subsection: Observability and Experimental Relevance,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,"section: Core Pressure, Confinement, and the Mechanical Origin of Mass and Time",
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsection: Radial Pressure Field and Core Confinement,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsection: Mass from Swirl Confinement,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsection: Smoothed Core Profile,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsection: Boundary Layer and Ætheric Equilibrium,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsection: Ætheric Time Dilation from Swirl Pressure,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsection: Mechanical Ontology Summary,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsection: Final Insight,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,section: Knotted Vortex Molecules and Swirl-Mediated Binding,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsubsection: Swirl Coupling Potential Between Knots,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsubsection: Resonance Quantization,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsubsection: Topological Quantum Numbers,
VAM_6_Knotted_Gauge_Fields/section/20_CorePressureMassAndTime.tex,subsubsection: Topological Stability and Confinement,
VAM_6_Knotted_Gauge_Fields/section/21_conclusionanddiscussion.tex,,
VAM_6_Knotted_Gauge_Fields/section/21_conclusionanddiscussion.tex,section: Conclusion and Discussion: Emergent Lorentz Symmetry in the Vortex Æther Model,
VAM_6_Knotted_Gauge_Fields/section/21_conclusionanddiscussion.tex,subsection: Resolution of Lorentz Invariance via Swirl Dynamics,
VAM_6_Knotted_Gauge_Fields/section/21_conclusionanddiscussion.tex,subsection: Summary of Achievements,
VAM_6_Knotted_Gauge_Fields/section/21_conclusionanddiscussion.tex,subsection: Entanglement and Nonlocality,
VAM_6_Knotted_Gauge_Fields/section/21_conclusionanddiscussion.tex,subsection: Experimental Predictions,
VAM_6_Knotted_Gauge_Fields/section/21_conclusionanddiscussion.tex,subsection: Concluding Perspective,
VAM_6_Knotted_Gauge_Fields/section/22_EntropicSwirlGravity.tex,,
VAM_6_Knotted_Gauge_Fields/section/22_EntropicSwirlGravity.tex,section: Entropic Swirl Gravity: Verlinde's Holography in a Topological Æther,
VAM_6_Knotted_Gauge_Fields/section/22_EntropicSwirlGravity.tex,subsection: Swirl Entropy and Vortex Microstates,
VAM_6_Knotted_Gauge_Fields/section/22_EntropicSwirlGravity.tex,subsection: Holography via Swirl Surfaces,
VAM_6_Knotted_Gauge_Fields/section/22_EntropicSwirlGravity.tex,subsection: Swirl Complexity as Gravitational Source,
VAM_6_Knotted_Gauge_Fields/section/22_EntropicSwirlGravity.tex,subsection: Dark Matter as Ætheric Memory Field,
VAM_6_Knotted_Gauge_Fields/section/22_EntropicSwirlGravity.tex,subsection: Temporal Ontology Perspective,
VAM_6_Knotted_Gauge_Fields/section/22_EntropicSwirlGravity.tex,subsection: Conclusion,
VAM_6_Knotted_Gauge_Fields/section/23_outlookvam_qft.tex,,
VAM_6_Knotted_Gauge_Fields/section/23_outlookvam_qft.tex,section: Outlook: Toward VAM--QFT Equivalence,
VAM_6_Knotted_Gauge_Fields/section/23_outlookvam_qft.tex,subsection: Gauge Fields as Emergent Swirl Geometry,
VAM_6_Knotted_Gauge_Fields/section/23_outlookvam_qft.tex,subsection: VAM Perturbation Theory,
VAM_6_Knotted_Gauge_Fields/section/23_outlookvam_qft.tex,subsection: Quantitative Example: Swirl–Photon Propagator,
VAM_6_Knotted_Gauge_Fields/section/23_outlookvam_qft.tex,subsection: Vacuum Response and Polarization,
VAM_6_Knotted_Gauge_Fields/section/23_outlookvam_qft.tex,subsection: Running Couplings and Vortex Scaling,
VAM_6_Knotted_Gauge_Fields/section/23_outlookvam_qft.tex,subsection: Vortex Path Integral and Quantization,
VAM_6_Knotted_Gauge_Fields/section/23_outlookvam_qft.tex,subsection: Temporal Ontology and Field-Theoretic Alignment,
VAM_6_Knotted_Gauge_Fields/section/23_outlookvam_qft.tex,subsection: Next Steps for QFT--VAM Unification,
VAM_6_Knotted_Gauge_Fields/section/A10_DerivationGravitationalFineStructure.tex,,
VAM_6_Knotted_Gauge_Fields/section/A10_DerivationGravitationalFineStructure.tex,section: Derivation of the Gravitational Fine-Structure Constant,
VAM_6_Knotted_Gauge_Fields/section/A10_DerivationGravitationalFineStructure.tex,subsection: Coupling from Maximum Force and Planck Time,
VAM_6_Knotted_Gauge_Fields/section/A10_DerivationGravitationalFineStructure.tex,subsection: Planck Length Interpretation,
VAM_6_Knotted_Gauge_Fields/section/A10_DerivationGravitationalFineStructure.tex,subsection: Quantum-Gravitational Bridge,
VAM_6_Knotted_Gauge_Fields/section/A10_DerivationGravitationalFineStructure.tex,subsection: Æther Stress Relation,
VAM_6_Knotted_Gauge_Fields/section/A10_DerivationGravitationalFineStructure.tex,subsection: Cross-sectional Force View,
VAM_6_Knotted_Gauge_Fields/section/A10_DerivationGravitationalFineStructure.tex,subsection: Summary and Interpretation,
VAM_6_Knotted_Gauge_Fields/section/A10_DerivationGravitationalFineStructure.tex,subsection: Theoretical Antecedents,
VAM_6_Knotted_Gauge_Fields/section/A11_DerivingClassicalFluidAndFieldEquationsFromVAMLagrangian.tex,,
VAM_6_Knotted_Gauge_Fields/section/A11_DerivingClassicalFluidAndFieldEquationsFromVAMLagrangian.tex,section: Deriving Classical Fluid and Field Equations from the VAM Lagrangian,
VAM_6_Knotted_Gauge_Fields/section/A11_DerivingClassicalFluidAndFieldEquationsFromVAMLagrangian.tex,subsection: Kinetic Term and Euler Equation,
VAM_6_Knotted_Gauge_Fields/section/A11_DerivingClassicalFluidAndFieldEquationsFromVAMLagrangian.tex,subsection: Helicity Term and Helmholtz Vorticity Equation,
VAM_6_Knotted_Gauge_Fields/section/A11_DerivingClassicalFluidAndFieldEquationsFromVAMLagrangian.tex,subsection: Scalar Field Term and Wave Equation,
VAM_6_Knotted_Gauge_Fields/section/A11_DerivingClassicalFluidAndFieldEquationsFromVAMLagrangian.tex,subsection: Summary,
VAM_6_Knotted_Gauge_Fields/section/A12_MappingStandardModelTermsToVAMAnalogues.tex,,
VAM_6_Knotted_Gauge_Fields/section/A12_MappingStandardModelTermsToVAMAnalogues.tex,section: Derivation of the Kinetic Energy of a Circular Vortex Loop,
VAM_6_Knotted_Gauge_Fields/section/A12_MappingStandardModelTermsToVAMAnalogues.tex,subsection: Overview,
VAM_6_Knotted_Gauge_Fields/section/A12_MappingStandardModelTermsToVAMAnalogues.tex,subsection: Kinetic Energy in Fluid Dynamics,
VAM_6_Knotted_Gauge_Fields/section/A12_MappingStandardModelTermsToVAMAnalogues.tex,subsection: Energy Inside the Core,
VAM_6_Knotted_Gauge_Fields/section/A12_MappingStandardModelTermsToVAMAnalogues.tex,subsection: Closed Loop Approximation,
VAM_6_Knotted_Gauge_Fields/section/A12_MappingStandardModelTermsToVAMAnalogues.tex,subsection: Interpretation in VAM,
VAM_6_Knotted_Gauge_Fields/section/A12_MappingStandardModelTermsToVAMAnalogues.tex,subsection: Topological Interpretation of Mass,
VAM_6_Knotted_Gauge_Fields/section/A13_DetailedEmbeddingOfBatemansSelfConjugateFieldsIntoVA.tex,,
VAM_6_Knotted_Gauge_Fields/section/A13_DetailedEmbeddingOfBatemansSelfConjugateFieldsIntoVA.tex,section: Detailed Embedding of Bateman's Self-Conjugate Fields into VAM,
VAM_6_Knotted_Gauge_Fields/section/A13_DetailedEmbeddingOfBatemansSelfConjugateFieldsIntoVA.tex,subsection: Bateman's Complex Electromagnetic Field,
VAM_6_Knotted_Gauge_Fields/section/A13_DetailedEmbeddingOfBatemansSelfConjugateFieldsIntoVA.tex,subsection: VAM Reinterpretation: Vorticity-Velocity Duality,
VAM_6_Knotted_Gauge_Fields/section/A13_DetailedEmbeddingOfBatemansSelfConjugateFieldsIntoVA.tex,subsection: Pressure and Time Dilation Consequences,
VAM_6_Knotted_Gauge_Fields/section/A13_DetailedEmbeddingOfBatemansSelfConjugateFieldsIntoVA.tex,subsection: Parametric Field Construction \`a la Bateman,
VAM_6_Knotted_Gauge_Fields/section/A13_DetailedEmbeddingOfBatemansSelfConjugateFieldsIntoVA.tex,subsection: Embedding into VAM,
VAM_6_Knotted_Gauge_Fields/section/A13_DetailedEmbeddingOfBatemansSelfConjugateFieldsIntoVA.tex,subsection: Conclusion,
VAM_6_Knotted_Gauge_Fields/section/A14_ObservablePredictionsAndSimulationTargets.tex,,
VAM_6_Knotted_Gauge_Fields/section/A14_ObservablePredictionsAndSimulationTargets.tex,section: Observable Predictions and Simulation Targets,
VAM_6_Knotted_Gauge_Fields/section/A15_EmergentInertialMassFromKnottedVortexHelicity.tex,,
VAM_6_Knotted_Gauge_Fields/section/A15_EmergentInertialMassFromKnottedVortexHelicity.tex,section: Emergent Inertial Mass from Knotted Vortex Helicity in VAM,
VAM_6_Knotted_Gauge_Fields/section/A15_EmergentInertialMassFromKnottedVortexHelicity.tex,subsection: Helicity and Circulation in Knotted Vortices,
VAM_6_Knotted_Gauge_Fields/section/A15_EmergentInertialMassFromKnottedVortexHelicity.tex,subsection: Swirl Energy of the Knot,
VAM_6_Knotted_Gauge_Fields/section/A15_EmergentInertialMassFromKnottedVortexHelicity.tex,subsection: Effective Inertial Mass from Swirl Energy,
VAM_6_Knotted_Gauge_Fields/section/A15_EmergentInertialMassFromKnottedVortexHelicity.tex,subsection: Numerical Estimate for a Trefoil Knot,
VAM_6_Knotted_Gauge_Fields/section/A15_EmergentInertialMassFromKnottedVortexHelicity.tex,subsection: Conclusion,
VAM_6_Knotted_Gauge_Fields/section/A16_HyperbolicSuppressionInMassFormula.tex,,
VAM_6_Knotted_Gauge_Fields/section/A16_HyperbolicSuppressionInMassFormula.tex,section: Hyperbolic Suppression in the VAM Mass Formula,
VAM_6_Knotted_Gauge_Fields/section/A16_HyperbolicSuppressionInMassFormula.tex,subsection: Rewriting via Hyperbolic Identity,
VAM_6_Knotted_Gauge_Fields/section/A16_HyperbolicSuppressionInMassFormula.tex,subsection: Interpretation,
VAM_6_Knotted_Gauge_Fields/section/A16_HyperbolicSuppressionInMassFormula.tex,subsection: Conclusion,
VAM_6_Knotted_Gauge_Fields/section/A17_VAM_ReinterpretationVacuumRefractionAndPhotonScatteringExperiments.tex,,
VAM_6_Knotted_Gauge_Fields/section/A17_VAM_ReinterpretationVacuumRefractionAndPhotonScatteringExperiments.tex,section: VAM-Based Reinterpretation of Vacuum Refraction and Photon Scattering Experiments,
VAM_6_Knotted_Gauge_Fields/section/A17_VAM_ReinterpretationVacuumRefractionAndPhotonScatteringExperiments.tex,subsection: Refraction of Light by Light in Vacuum~\cite{sarazin2016refraction,
VAM_6_Knotted_Gauge_Fields/section/A17_VAM_ReinterpretationVacuumRefractionAndPhotonScatteringExperiments.tex,subsection: 3D Semi-Classical Simulation of Quantum Vacuum Effects~\cite{zhang2025computational,
VAM_6_Knotted_Gauge_Fields/section/A17_VAM_ReinterpretationVacuumRefractionAndPhotonScatteringExperiments.tex,subsection: Search for Optical Nonlinearity in Vacuum with Intense Laser~\cite{battesti2013search,
VAM_6_Knotted_Gauge_Fields/section/A17_VAM_ReinterpretationVacuumRefractionAndPhotonScatteringExperiments.tex,subsection: Stimulated Photon Emission from the Vacuum~\cite{karbstein2016stimulated,
VAM_6_Knotted_Gauge_Fields/section/A1_DerivationOfTheKineticEnergyOfACircularVortexLoop.tex,,
VAM_6_Knotted_Gauge_Fields/section/A1_DerivationOfTheKineticEnergyOfACircularVortexLoop.tex,section: Variational Derivation of the Vortex \AE ther Model (VAM),
VAM_6_Knotted_Gauge_Fields/section/A1_DerivationOfTheKineticEnergyOfACircularVortexLoop.tex,subsection: Clarifying the Æther Density \( \rho_\text{\ae,
VAM_6_Knotted_Gauge_Fields/section/A1_DerivationOfTheKineticEnergyOfACircularVortexLoop.tex,subsection: Lagrangian Density,
VAM_6_Knotted_Gauge_Fields/section/A1_DerivationOfTheKineticEnergyOfACircularVortexLoop.tex,subsection: Euler--Lagrange Field Equations,
VAM_6_Knotted_Gauge_Fields/section/A1_DerivationOfTheKineticEnergyOfACircularVortexLoop.tex,subsubsection: Density Field \( \rho_\text{\ae,
VAM_6_Knotted_Gauge_Fields/section/A1_DerivationOfTheKineticEnergyOfACircularVortexLoop.tex,subsubsection: Velocity Field \( \vec{v,
VAM_6_Knotted_Gauge_Fields/section/A1_DerivationOfTheKineticEnergyOfACircularVortexLoop.tex,subsubsection: Swirl Potential \( \Phi \),
VAM_6_Knotted_Gauge_Fields/section/A1_DerivationOfTheKineticEnergyOfACircularVortexLoop.tex,subsection: Conservation Laws and Structure,
VAM_6_Knotted_Gauge_Fields/section/A1_DerivationOfTheKineticEnergyOfACircularVortexLoop.tex,subsection: Interpretation and Extensions,
VAM_6_Knotted_Gauge_Fields/section/A2_EulerLagrangeDerivation.tex,,
VAM_6_Knotted_Gauge_Fields/section/A2_EulerLagrangeDerivation.tex,section: Euler--Lagrange Derivation of Core VAM Lagrangian Terms,
VAM_6_Knotted_Gauge_Fields/section/A2_EulerLagrangeDerivation.tex,subsection: Variation with respect to $\vec{v,
VAM_6_Knotted_Gauge_Fields/section/A2_EulerLagrangeDerivation.tex,subsection: Variation with respect to $\Phi$: Scalar Field Dynamics,
VAM_6_Knotted_Gauge_Fields/section/A2_EulerLagrangeDerivation.tex,subsection: Variation with respect to \(\rho_\text{\ae,
VAM_6_Knotted_Gauge_Fields/section/A2_EulerLagrangeDerivation.tex,subsection: Summary and Physical Context,
VAM_6_Knotted_Gauge_Fields/section/A3_ConstraintHandlingLagrangeMultipliersVAMLagrangian.tex,,
VAM_6_Knotted_Gauge_Fields/section/A3_ConstraintHandlingLagrangeMultipliersVAMLagrangian.tex,section: Constraint Handling via Lagrange Multipliers in the VAM Lagrangian,
VAM_6_Knotted_Gauge_Fields/section/A3_ConstraintHandlingLagrangeMultipliersVAMLagrangian.tex,subsection: Variation with respect to $\lambda_1$ and $\lambda_2$,
VAM_6_Knotted_Gauge_Fields/section/A3_ConstraintHandlingLagrangeMultipliersVAMLagrangian.tex,subsection: Implications for Field Variation,
VAM_6_Knotted_Gauge_Fields/section/A3_ConstraintHandlingLagrangeMultipliersVAMLagrangian.tex,subsection: Summary,
VAM_6_Knotted_Gauge_Fields/section/A4_CalculateElectronHelicity.tex,,
VAM_6_Knotted_Gauge_Fields/section/A4_CalculateElectronHelicity.tex,section: Helicity-Based Derivation of Electron Mass,
VAM_6_Knotted_Gauge_Fields/section/A4_CalculateElectronHelicity.tex,subsection: Step 1: The Helicity Integral in Fluid Dynamics,
VAM_6_Knotted_Gauge_Fields/section/A4_CalculateElectronHelicity.tex,subsection: Step 2: VAM Interpretation — Helicity as Source of Mass,
VAM_6_Knotted_Gauge_Fields/section/A4_CalculateElectronHelicity.tex,subsection: Step 3: Calibrating \( \gamma \) with the Electron as a Trefoil Knot,
VAM_6_Knotted_Gauge_Fields/section/A4_CalculateElectronHelicity.tex,subsection: Dimensional Derivation of the Helicity Coupling Constant \( \alpha' \),
VAM_6_Knotted_Gauge_Fields/section/A4_CalculateElectronHelicity.tex,subsection: Summary of Constants and Calibration,
VAM_6_Knotted_Gauge_Fields/section/A5_NaturalUnitsAndConstantsInTheVortexÆtherModel.tex,,
VAM_6_Knotted_Gauge_Fields/section/A5_NaturalUnitsAndConstantsInTheVortexÆtherModel.tex,section: Natural Units and Constants in the Vortex Æther Model (VAM),
VAM_6_Knotted_Gauge_Fields/section/A6_FineStructureConstant.tex,,
VAM_6_Knotted_Gauge_Fields/section/A6_FineStructureConstant.tex,section: The Fine-Structure Constant as a Geometric Bridge from Vortex Dynamics,
VAM_6_Knotted_Gauge_Fields/section/A6_FineStructureConstant.tex,subsection: Quantization of Circulation.,
VAM_6_Knotted_Gauge_Fields/section/A6_FineStructureConstant.tex,subsection: Linking to Classical Electron Radius.,
VAM_6_Knotted_Gauge_Fields/section/A6_FineStructureConstant.tex,subsection: Deriving the Fine-Structure Constant.,
VAM_6_Knotted_Gauge_Fields/section/A7_DerivationElementairyCharge.tex,,
VAM_6_Knotted_Gauge_Fields/section/A7_DerivationElementairyCharge.tex,section: Derivation of the Elementary Charge from Vortex Circulation,
VAM_6_Knotted_Gauge_Fields/section/A7_DerivationElementairyCharge.tex,subsection: Charge as Circulation Quantization,
VAM_6_Knotted_Gauge_Fields/section/A7_DerivationElementairyCharge.tex,subsection: Relation to Knot Compressibility,
VAM_6_Knotted_Gauge_Fields/section/A7_DerivationElementairyCharge.tex,subsection: Comparison with Classical Electron Radius,
VAM_6_Knotted_Gauge_Fields/section/A7_DerivationElementairyCharge.tex,subsection: Summary,
VAM_6_Knotted_Gauge_Fields/section/A8_DerivationPlancksConstant.tex,,
VAM_6_Knotted_Gauge_Fields/section/A8_DerivationPlancksConstant.tex,section: Derivation of the Planck Constant from Vortex Geometry,
VAM_6_Knotted_Gauge_Fields/section/A8_DerivationPlancksConstant.tex,subsection: Angular Momentum of a Vortex Core,
VAM_6_Knotted_Gauge_Fields/section/A8_DerivationPlancksConstant.tex,subsection: Comparison with Bohr Ground State,
VAM_6_Knotted_Gauge_Fields/section/A8_DerivationPlancksConstant.tex,subsection: Summary,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivationGravitationalConstant.tex,,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivationGravitationalConstant.tex,section: Derivation of the Gravitational Constant from Æther Topology,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivationGravitationalConstant.tex,subsection: Maximum Force Principle from GR,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivationGravitationalConstant.tex,subsection: Inverting to Extract \( G \),
VAM_6_Knotted_Gauge_Fields/section/A9_DerivationGravitationalConstant.tex,subsection: Vortex-Strain Mediated Coupling,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivationGravitationalConstant.tex,subsection: Emergent Interpretation,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivationGravitationalConstant.tex,subsection: Summary,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivingElectronMass.tex,,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivingElectronMass.tex,section: Dual Derivation of Electron Mass in VAM,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivingElectronMass.tex,subsection: Planck-Limited Force and Inertial Mass,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivingElectronMass.tex,subsection: Topological Knot Energy and Vortex Mass,
VAM_6_Knotted_Gauge_Fields/section/A9_DerivingElectronMass.tex,subsection: Summary,
VAM_6_Knotted_Gauge_Fields/section/appendix_QuantizationOfVAM.tex,,
VAM_6_Knotted_Gauge_Fields/section/appendix_QuantizationOfVAM.tex,section: \papertitle,
VAM_6_Knotted_Gauge_Fields/section/appendix_QuantizationOfVAM.tex,subsection: 1. Field Variables and Dynamical Structure,
VAM_6_Knotted_Gauge_Fields/section/appendix_QuantizationOfVAM.tex,subsection: 2. Canonical Quantization,
VAM_6_Knotted_Gauge_Fields/section/appendix_QuantizationOfVAM.tex,subsection: 3. Vortex Eigenstates and Knot Hilbert Basis,
VAM_6_Knotted_Gauge_Fields/section/appendix_QuantizationOfVAM.tex,subsection: 4. Path Integral Formulation,
VAM_6_Knotted_Gauge_Fields/section/appendix_QuantizationOfVAM.tex,subsection: 5. Interaction Vertices and Knot Transitions,
VAM_6_Knotted_Gauge_Fields/section/appendix_QuantizationOfVAM.tex,subsection: 6. Operators and Observables,
VAM_6_Knotted_Gauge_Fields/section/appendix_QuantizationOfVAM.tex,subsection: 7. Conclusion,
