file,title,date
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,section: \textbf{Testing Universality of the Proposed Tangential Vortex-Core Velocity,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,section: Specific Aims,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,section: Hypothesis and Falsifiability,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,section: Experimental Design,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,subsection: Test Matrix,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,subsection: Instrumentation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,section: Data Analysis,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,section: Expected Deliverables,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,section: Timeline,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,section: Budget Estimate for Tangential Velocity Universality Experiment,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,subsection: Motivation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,subsection: Structure of the Appendix,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,subsection: Summary Table of Confirming Experiments,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,subsection: How to Reproduce the Experiment,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_C_ExperimentalValidationOfVortexCoreTangientalVelocity.tex,subsection: Conclusion,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,section: \appendixtitle,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,section: \textbf{Experimental Proposal: Gravitational Modulation via Resonant Vortex Structures in Æther,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,section: Abstract,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,section: Physical Motivation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,section: Experimental Design,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,subsection: Apparatus,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,subsection: Procedure,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,section: Theoretical Prediction,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,section: Expected Outcomes and Interpretation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,section: Rotating Superfluid Analogy and Modulation Rationale,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,section: Error Analysis and Predictive Modeling,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,subsection: Predicted Acceleration and Uncertainty,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,subsection: Simulation Plots of Potential and Acceleration,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_D_ExperimentalValidationOfGravitationalPotential.tex,subsection: Sensor Sensitivity Comparison,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,section: Temporal Constructs in the Vortex Æther Model (VAM),
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: Hierarchical Temporal Ontology,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: Mathematical Definitions,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: Interpretation of Temporal Constructs,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: Practical and Experimental Relevance,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,section: Temporal-Topological Dynamics in the Vortex Æther Model,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: Equation (1): Ætheric Energy Conservation with Kairos Trigger,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: Equation (2): Swirl Clock Phase Evolution,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: Equation (3): Æther-Modulated Field Tensor,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: Unified Interpretation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: Concrete Examples,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsubsection: Example 1: Trefoil Vortex and Energy Dissipation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsubsection: Example 2: Swirl Clock Interference,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsubsection: Example 3: Swirl-Modified Gauge Field,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,section: Visualizing Temporal Dynamics in VAM,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: 1. Swirl Clock Interference Pattern,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: 2. Energy Growth from Kairos Moment,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_E_TemporalOntology.tex,subsection: 3. Swirl-Modulated Field Tensor,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_F_LorentzInvariance.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_F_LorentzInvariance.tex,section: \appendixtitle,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_F_LorentzInvariance.tex,section: Lorentz Recovery Theorem in the Vortex Æther Model,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_F_LorentzInvariance.tex,subsection: Core Postulates of the Vortex Æther Model (VAM),
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_F_LorentzInvariance.tex,subsection: Key Definitions,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_F_LorentzInvariance.tex,subsection: Lemmas,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_F_LorentzInvariance.tex,subsection: Theorem (Lorentz Recovery Theorem),
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_F_LorentzInvariance.tex,subsection: Physical Interpretation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_F_LorentzInvariance.tex,subsection: Conclusion and Discussion,
VAM_2_Swirl_Clocks/WervelKlokken/00_Introductie.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/00_Introductie.tex,section: De Æther herzien: van historisch medium naar vorticiteitsveld,
VAM_2_Swirl_Clocks/WervelKlokken/00_Introductie.tex,subsection: Postulaten van het Vortex Æther Model,
VAM_2_Swirl_Clocks/WervelKlokken/00_Introductie.tex,subsection: Fundamentele VAM-constanten,
VAM_2_Swirl_Clocks/WervelKlokken/00_Introductie.tex,subsection: Planck-schaal en topologische massa,
VAM_2_Swirl_Clocks/WervelKlokken/00_Introductie.tex,subsection: Emergente kwantumconstanten en Schrödingervergelijking,
VAM_2_Swirl_Clocks/WervelKlokken/00_Introductie.tex,subsection: LENR en wervel-kwantumeffecten,
VAM_2_Swirl_Clocks/WervelKlokken/00_Introductie.tex,subsection: Samenvatting van GR en VAM observabelen,
VAM_2_Swirl_Clocks/WervelKlokken/01_tijdsdilatatie_van_vortex_dynamiek.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/01_tijdsdilatatie_van_vortex_dynamiek.tex,section: Schaalafhankelijke æther dichtheid in het Vortex Æther Model (VAM),
VAM_2_Swirl_Clocks/WervelKlokken/01_tijdsdilatatie_van_vortex_dynamiek.tex,subsection: 1. Kernregime,
VAM_2_Swirl_Clocks/WervelKlokken/01_tijdsdilatatie_van_vortex_dynamiek.tex,subsection: 2. Overgangsregime,
VAM_2_Swirl_Clocks/WervelKlokken/01_tijdsdilatatie_van_vortex_dynamiek.tex,subsection: 3. Macroscopisch Regime,
VAM_2_Swirl_Clocks/WervelKlokken/01_tijdsdilatatie_van_vortex_dynamiek.tex,section: Tijddilatatie vanuit wervel dynamiek,
VAM_2_Swirl_Clocks/WervelKlokken/01_tijdsdilatatie_van_vortex_dynamiek.tex,subsection: Afleiding vanuit wervel hydrodynamica,
VAM_2_Swirl_Clocks/WervelKlokken/01_tijdsdilatatie_van_vortex_dynamiek.tex,subsection: Vergelijking met algemene relativiteit,
VAM_2_Swirl_Clocks/WervelKlokken/01_tijdsdilatatie_van_vortex_dynamiek.tex,subsection: Praktische implicaties en experimentele toetsbaarheid,
VAM_2_Swirl_Clocks/WervelKlokken/02_entropie.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/02_entropie.tex,section: Entropie en quantum-effecten in het Vortex Æther Model,
VAM_2_Swirl_Clocks/WervelKlokken/02_entropie.tex,subsection: Entropie als vorticiteit-verdeling,
VAM_2_Swirl_Clocks/WervelKlokken/02_entropie.tex,subsection: Quantumgedrag uit geknoopte wervelstructuren,
VAM_2_Swirl_Clocks/WervelKlokken/02_entropie.tex,subsection: VAM-interpretatie van kwantisatie en dualiteit,
VAM_2_Swirl_Clocks/WervelKlokken/02_entropie.tex,subsection: Samenvattend,
VAM_2_Swirl_Clocks/WervelKlokken/02_tijdsmodulatie_door_vortex_knoop_rotatie.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/02_tijdsmodulatie_door_vortex_knoop_rotatie.tex,section: Tijdsmodulatie door rotatie van wervelknopen,
VAM_2_Swirl_Clocks/WervelKlokken/02_tijdsmodulatie_door_vortex_knoop_rotatie.tex,subsection: Heuristische en energetische afleiding,
VAM_2_Swirl_Clocks/WervelKlokken/02_tijdsmodulatie_door_vortex_knoop_rotatie.tex,subsection: Topologische en fysische rechtvaardiging,
VAM_2_Swirl_Clocks/WervelKlokken/03_eigen_tijd_voor_een_roterende_waarnemer_in_ether_stroom.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/03_eigen_tijd_voor_een_roterende_waarnemer_in_ether_stroom.tex,section: Eigen tijd voor een roterende waarnemer in ætherstroming,
VAM_2_Swirl_Clocks/WervelKlokken/03_eigen_tijd_voor_een_roterende_waarnemer_in_ether_stroom.tex,subsection: GR-propertijd in roterende frames,
VAM_2_Swirl_Clocks/WervelKlokken/03_eigen_tijd_voor_een_roterende_waarnemer_in_ether_stroom.tex,subsection: Æther-gebaseerde analogie: Snelheidsafgeleide tijdmodulatie,
VAM_2_Swirl_Clocks/WervelKlokken/03_eigen_tijd_voor_een_roterende_waarnemer_in_ether_stroom.tex,subsection: Fysische interpretatie en modelconsistentie,
VAM_2_Swirl_Clocks/WervelKlokken/04_kerr-achtige_tijdsaanpassing_van_vorticiteit_en_circulatie.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/04_kerr-achtige_tijdsaanpassing_van_vorticiteit_en_circulatie.tex,section: Kerr-achtige tijdsaanpassing op basis van vorticiteit en circulatie,
VAM_2_Swirl_Clocks/WervelKlokken/04_kerr-achtige_tijdsaanpassing_van_vorticiteit_en_circulatie.tex,subsection: Algemene relativistische Kerr-roodverschuivingsstructuur,
VAM_2_Swirl_Clocks/WervelKlokken/04_kerr-achtige_tijdsaanpassing_van_vorticiteit_en_circulatie.tex,subsection: Æther analoog via vorticiteit en circulatie,
VAM_2_Swirl_Clocks/WervelKlokken/04_kerr-achtige_tijdsaanpassing_van_vorticiteit_en_circulatie.tex,subsection: Hybride VAM Frame-Dragging Hoeksnelheid,
VAM_2_Swirl_Clocks/WervelKlokken/04_kerr-achtige_tijdsaanpassing_van_vorticiteit_en_circulatie.tex,subsection: VAM Gravitationele Roodverschuiving vanuit Kernrotatie,
VAM_2_Swirl_Clocks/WervelKlokken/04_kerr-achtige_tijdsaanpassing_van_vorticiteit_en_circulatie.tex,subsection: VAM Lokale Tijddilatatie Modellen,
VAM_2_Swirl_Clocks/WervelKlokken/04_kerr-achtige_tijdsaanpassing_van_vorticiteit_en_circulatie.tex,subsection: Modelaannames en reikwijdte,
VAM_2_Swirl_Clocks/WervelKlokken/05_unified_framework_en_synthese_van_tijdsdilatatie_in_vam.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/05_unified_framework_en_synthese_van_tijdsdilatatie_in_vam.tex,section: Unified Framework en Synthese van Tijddilatatie in VAM,
VAM_2_Swirl_Clocks/WervelKlokken/05_unified_framework_en_synthese_van_tijdsdilatatie_in_vam.tex,subsection: Hiërarchische Structuur van Tijddilatatiemechanismen,
VAM_2_Swirl_Clocks/WervelKlokken/05_unified_framework_en_synthese_van_tijdsdilatatie_in_vam.tex,subsection: Fysische unificatie: Tijd als een van vorticiteit afgeleide waarneembare variabele,
VAM_2_Swirl_Clocks/WervelKlokken/05_unified_framework_en_synthese_van_tijdsdilatatie_in_vam.tex,"subsection: Uitdagingen, beperkingen en paden naar bredere relevantie",
VAM_2_Swirl_Clocks/WervelKlokken/05_unified_framework_en_synthese_van_tijdsdilatatie_in_vam.tex,subsection: Versterking van wetenschappelijke nauwkeurigheid en bredere aantrekkingskracht,
VAM_2_Swirl_Clocks/WervelKlokken/05_unified_framework_en_synthese_van_tijdsdilatatie_in_vam.tex,subsection: Afsluitend perspectief,
VAM_2_Swirl_Clocks/WervelKlokken/06_Toepassing_VAM_Kwantum_Kernprocessen.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/06_Toepassing_VAM_Kwantum_Kernprocessen.tex,section: Toepassingen van VAM op kwantum- en kernprocessen,
VAM_2_Swirl_Clocks/WervelKlokken/06_Toepassing_VAM_Kwantum_Kernprocessen.tex,subsection: LENR via resonantietunneling,
VAM_2_Swirl_Clocks/WervelKlokken/06_Toepassing_VAM_Kwantum_Kernprocessen.tex,subsection: Resonante Ætherische tunneling en LENR in VAM,
VAM_2_Swirl_Clocks/WervelKlokken/06_Toepassing_VAM_Kwantum_Kernprocessen.tex,subsection: VAM Quantum Electrodynamics (QED) Lagrangian,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,section: VAM Wervelverstrooiingsraamwerk (geïnspireerd door elastische theorie),
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsection: Bepalende vergelijkingen van VAM Vorticiteitsdynamiek,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsubsection: Vorticiteitstransportvergelijking (gelineariseerde vorm),
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsubsection: Vorticiteit Groene Tensor Vergelijking,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsection: Wisselwerking werveldraad,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsection: Thermodynamisch \& kwantumgedrag van vorticiteitsfluctuaties,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsubsection: Achtergrond kwantumvorticiteit,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsection: VAM-verstrooiingstheorie voor wervelknopen,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsubsection: Born-benadering voor wervelstoringen,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsection: Ætherspanningstensor en energieflux,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsubsection: VAM-spanningstensor,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsubsection: Æther Vorticiteit Krachtdichtheid,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsubsection: Vorticiteit Energieflux,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsection: Tijddilatatie en knoopverstrooiing,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsubsection: Tijddilatatie door knooprotatie,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsubsection: Verstrooide correctie door extern veld,
VAM_2_Swirl_Clocks/WervelKlokken/07_vam_vortex_verstrooiings_raamwerk_geïnspireerd_door_elastische_theorie.tex,subsection: Samenvatting van VAM-geïnspireerde verstrooiingsconstructies,
VAM_2_Swirl_Clocks/WervelKlokken/08_experimentele_ankers.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/08_experimentele_ankers.tex,section: Experimentele tests en observatievoorspellingen van VAM,
VAM_2_Swirl_Clocks/WervelKlokken/08_experimentele_ankers.tex,subsection: 1. Tijddilatatie in roterende superfluïden,
VAM_2_Swirl_Clocks/WervelKlokken/08_experimentele_ankers.tex,subsection: 2. Plasma-wervelklokken en cyclotronanalogieën,
VAM_2_Swirl_Clocks/WervelKlokken/08_experimentele_ankers.tex,subsection: 3. Optische en metamateriaal-analogen,
VAM_2_Swirl_Clocks/WervelKlokken/08_experimentele_ankers.tex,subsection: 4. Verwachte observatiekenmerken,
VAM_2_Swirl_Clocks/WervelKlokken/09_VAMvsGR_Overeenkomstige_Voorspellingen.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/09_VAMvsGR_Overeenkomstige_Voorspellingen.tex,section: VAM versus GR: Overeenkomstige Voorspellingen,
VAM_2_Swirl_Clocks/WervelKlokken/09_VAMvsGR_Overeenkomstige_Voorspellingen.tex,subsection: VAM-orbitaalprecessie (GR-equivalent),
VAM_2_Swirl_Clocks/WervelKlokken/09_VAMvsGR_Overeenkomstige_Voorspellingen.tex,subsection: VAM-lichtafbuiging door Ætherische circulatie,
VAM_2_Swirl_Clocks/WervelKlokken/09_VAMvsGR_Overeenkomstige_Voorspellingen.tex,subsection: Overzicht van de waarneembare correspondentie tussen VAM en GR,
VAM_2_Swirl_Clocks/WervelKlokken/2-Wervelklokken_en_vorticiteit_geïnduceerde_zwaartekracht.bib,,
VAM_2_Swirl_Clocks/WervelKlokken/2-Wervelklokken_en_vorticiteit_geïnduceerde_zwaartekracht.tex,"Wervelingsklokken en door vorticiteit geïnduceerde zwaartekracht:
        Relativiteit herformuleren in een gestructureerde vortex-æther\\
        \textnormal{\normalsize Een topologische vloeistofmechanische benadering van tijddilatatie, massa en gravitatie",\today
VAM_2_Swirl_Clocks/WervelKlokken/appendix_01_Afleiding_Tijdsdilatie.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_01_Afleiding_Tijdsdilatie.tex,section: Afleiding van de tijddilatatieformule binnen VAM,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_02_Afleiding_gravitatieVeld.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_02_Afleiding_gravitatieVeld.tex,section: Afleiding van het vorticiteit-gebaseerde gravitationele veld,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_03_Newtonse_Limieten.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_03_Newtonse_Limieten.tex,section: Newtonse limiet en validatie van tijddilatatie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_03_Newtonse_Limieten.tex,subsection: Vorticiteitspotentiaal op grote afstand,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_03_Newtonse_Limieten.tex,subsection: Tijddilatatie in de zwakveldgrens,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_03_Newtonse_Limieten.tex,subsection: Voorbeeld: de Aarde als wervelmassa,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_03_Newtonse_Limieten.tex,section: Validatie met het Hafele–Keating-klokexperiment,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_03_Newtonse_Limieten.tex,subsection: Samenvatting van het experiment,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_03_Newtonse_Limieten.tex,subsection: Interpretatie binnen het Vortex Æther Model,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_03_Newtonse_Limieten.tex,subsection: Numerieke overeenstemming,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_04_Dynamica_vortexcirculatie_kwantisatie.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_04_Dynamica_vortexcirculatie_kwantisatie.tex,section: Dynamica van wervelcirculatie en kwantisatie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_04_Dynamica_vortexcirculatie_kwantisatie.tex,subsection: Kelvin's circulatietheorema,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_04_Dynamica_vortexcirculatie_kwantisatie.tex,subsection: Circulatie rond de wervelkern,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_04_Dynamica_vortexcirculatie_kwantisatie.tex,subsection: Kwantisering van circulatie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_04_Dynamica_vortexcirculatie_kwantisatie.tex,subsection: Fysische interpretatie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_05_Tijdsdilatatie_Vortexenergie_Drukgradiënten.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_05_Tijdsdilatatie_Vortexenergie_Drukgradiënten.tex,section: Tijddilatatie uit wervelenergie en drukgradiënten,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_05_Tijdsdilatatie_Vortexenergie_Drukgradiënten.tex,subsection: Formule: klokvertraging door rotatie-energie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_05_Tijdsdilatatie_Vortexenergie_Drukgradiënten.tex,subsection: Alternatieve afleiding via drukverschil (Bernoulli-benadering),
VAM_2_Swirl_Clocks/WervelKlokken/appendix_05_Tijdsdilatatie_Vortexenergie_Drukgradiënten.tex,subsection: Fysische interpretatie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_06_Parameterafstemming_Limietgedrag.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_06_Parameterafstemming_Limietgedrag.tex,section: Parameterafstemming en limietgedrag,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_06_Parameterafstemming_Limietgedrag.tex,subsection: Afleiding van $G_\text{swirl,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_06_Parameterafstemming_Limietgedrag.tex,subsection: Limiet $r \to \infty$: klassieke zwaartekracht,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_06_Parameterafstemming_Limietgedrag.tex,subsection: Relatie tussen $M_\text{eff,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_06_Parameterafstemming_Limietgedrag.tex,subsection: Conclusie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,section: Grondslagen van snelheidsvelden en energieën in een wervelsysteem.,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Inleiding,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Fundamenten: Snelheidsvelden en totale (zelf- + dwars-)energie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Overwegingen met betrekking tot impuls en eigen energie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Definiëren en volgen van kruisenergie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Toepassingen op heliciteit en topologische stromingen,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Afleidingsschema voor kruisenergie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Conclusion,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_08_Integration_of_Clausius_Heat_Theory.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_08_Integration_of_Clausius_Heat_Theory.tex,section: Integratie van Clausius' warmtetheorie in VAM,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_08_Integration_of_Clausius_Heat_Theory.tex,subsection: Thermodynamische basisprincipes in VAM,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_08_Integration_of_Clausius_Heat_Theory.tex,subsection: Entropie en gestructureerde vorticiteit,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_08_Integration_of_Clausius_Heat_Theory.tex,subsection: Thermische respons van wervelknopen,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_08_Integration_of_Clausius_Heat_Theory.tex,subsection: Foto-elektrische analogie in VAM,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_08_Integration_of_Clausius_Heat_Theory.tex,subsection: Conclusie en integratie,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_09_TopologischeLading.tex,,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_09_TopologischeLading.tex,section: Topologische Lading in het Vortex-Æther Model,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_09_TopologischeLading.tex,subsection: Motivatie vanuit Hopfionen en Magnetische Skyrmionen,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_09_TopologischeLading.tex,subsection: Definitie van de VAM-topologische Lading,
VAM_2_Swirl_Clocks/WervelKlokken/appendix_09_TopologischeLading.tex,subsection: Topologische Energieterm in de VAM-Lagrangiaan,
